id,title,journal,achievement_level,talent_pool_use,year,doi,paper_url,url,source,source_api_url,first_author_name,corresponding_author_names_json,authors_json,affiliations_json,created_at,updated_at
2294,Hybrid heuristics for a 4-level integrated lot-sizing and cutting stock problem with multiple suppliers,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2636603,https://doi.org/10.1080/01605682.2026.2636603,https://doi.org/10.1080/01605682.2026.2636603,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2636603,Gislaine Mara Melega,"[""Gislaine Mara Melega""]","[{""name"": ""Gislaine Mara Melega"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Department of Production Engineering, UFSCar - Federal University São Carlos"", ""Groupe d’études et de recherche en analyse des décisions (GERAD)""]}, {""name"": ""Silvio Alexandre de Araujo"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Groupe d’études et de recherche en analyse des décisions (GERAD)"", ""Department of Mathematics, IBILCE UNESP - São Paulo State University""]}, {""name"": ""Raf Jans"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Groupe d’études et de recherche en analyse des décisions (GERAD)"", ""Department of Logistics and Operations Management, HEC Montreal""]}, {""name"": ""Reinaldo Morabito"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Production Engineering, UFSCar - Federal University São Carlos""]}]","[""Department of Production Engineering, UFSCar - Federal University São Carlos"", ""Groupe d’études et de recherche en analyse des décisions (GERAD)"", ""Department of Mathematics, IBILCE UNESP - São Paulo State University"", ""Department of Logistics and Operations Management, HEC Montreal""]",2026-05-23 03:40:12,2026-05-23 03:40:12
470,Lagrangian decomposition heuristic for an inventory and distribution planning problem with unmanned aerial vehicles in a blood supply chain,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2666247,https://doi.org/10.1080/01605682.2026.2666247,https://doi.org/10.1080/01605682.2026.2666247,"crossref,openalex",https://doi.org/10.1080/01605682.2026.2666247,Jin-Myeong Jang,"[""Jin-Myeong Jang""]","[{""name"": ""Jin-Myeong Jang"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Inha University""]}, {""name"": ""Dong-Hoon Son"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Washington""]}, {""name"": ""Hwa-Joong Kim"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Inha University""]}]","[""Inha University"", ""University of Washington""]",2026-05-22 07:30:15,2026-05-23 03:40:12
2290,Managing large-scale invasions: Simulation-optimization with Gaussian dispersal Kernels and stochastic seed establishment,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2641676,https://doi.org/10.1080/01605682.2026.2641676,https://doi.org/10.1080/01605682.2026.2641676,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2641676,Sevilay Onal,"[""I. Esra Büyüktahtakın""]","[{""name"": ""Sevilay Onal"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""University of Illinois Springfield""]}, {""name"": ""Sabah Bushaj"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""State University of New York at Plattsburgh""]}, {""name"": ""Jennifer Smith"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Wichita State University""]}, {""name"": ""Gregory R. Houseman"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Wichita State University""]}, {""name"": ""I. Esra Büyüktahtakın"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Virginia Tech University""]}]","[""University of Illinois Springfield"", ""State University of New York at Plattsburgh"", ""Wichita State University"", ""Virginia Tech University""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2277,Managing sustainable operations in waste-to-energy supply chains using social group optimization,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2645155,https://doi.org/10.1080/01605682.2026.2645155,https://doi.org/10.1080/01605682.2026.2645155,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2645155,Narayan Sharma,"[""Ritu Arora""]","[{""name"": ""Narayan Sharma"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""School of Sciences, Noida International University""]}, {""name"": ""Anand Chauhan"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Graphic Era Deemed to be University""]}, {""name"": ""Anubhav Pratap Singh"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""SGRR PG College""]}, {""name"": ""Ritu Arora"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Gurukul Kangri (Deemed to be University)""]}]","[""School of Sciences, Noida International University"", ""Graphic Era Deemed to be University"", ""SGRR PG College"", ""Gurukul Kangri (Deemed to be University)""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2267,Methods to solve the scheduling and routing problem to clean debris in post-disaster relief,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2658068,https://doi.org/10.1080/01605682.2026.2658068,https://doi.org/10.1080/01605682.2026.2658068,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2658068,Félix Combaud,"[""Félix Combaud""]","[{""name"": ""Félix Combaud"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""LITIS, Université Le Havre Normandie"", ""ISEL, Université Le Havre Normandie""]}, {""name"": ""Andréa Cynthia Santos"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""LITIS, Université Le Havre Normandie"", ""ISEL, Université Le Havre Normandie""]}, {""name"": ""Christophe Duhamel"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""LITIS, Université Le Havre Normandie""]}]","[""LITIS, Université Le Havre Normandie"", ""ISEL, Université Le Havre Normandie""]",2026-05-23 03:40:12,2026-05-23 03:40:12
466,Minimising the makespan in a two-machine open shop scheduling with competing agents,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2651218,https://doi.org/10.1080/01605682.2026.2651218,https://doi.org/10.1080/01605682.2026.2651218,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2651218,Abdennour Azerine,"[""Abdennour Azerine""]","[{""name"": ""Abdennour Azerine"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Université des Sciences et de la Technologie Houari Boumedienne""]}, {""name"": ""Mourad Boudhar"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Université des Sciences et de la Technologie Houari Boumedienne""]}, {""name"": ""Djamal Rebaine"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Université du Québec à Chicoutimi""]}]","[""Université des Sciences et de la Technologie Houari Boumedienne"", ""Université du Québec à Chicoutimi""]",2026-05-22 07:30:15,2026-05-23 03:40:12
469,Module selection in cash flow logistics: a special location-assignment-routing problem,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2667412,https://doi.org/10.1080/01605682.2026.2667412,https://doi.org/10.1080/01605682.2026.2667412,"crossref,openalex",https://doi.org/10.1080/01605682.2026.2667412,Ahmad Jafarian,"[""Ahmad Jafarian""]","[{""name"": ""Ahmad Jafarian"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Supply Chain, Purchasing & Project Management Department, Excelia Business School – CERIIM""]}, {""name"": ""Parisa Dolati Neghabadi"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""ICN Business School, Université de Lorraine, CEREFIGE""]}, {""name"": ""Atieh Jafarian"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Supply chain management, Université de Rennes, CNRS, CREM - UMR 6211""]}, {""name"": ""Jose M. Framinan"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Industrial Management, School of Engineering / Laboratory of Engineering for Environmental Sustainability, University of Seville""]}, {""name"": ""Reza Zanjirani Farahani"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Management Department, Paris School of Business""]}]","[""Supply Chain, Purchasing & Project Management Department, Excelia Business School – CERIIM"", ""ICN Business School, Université de Lorraine, CEREFIGE"", ""Supply chain management, Université de Rennes, CNRS, CREM - UMR 6211"", ""Industrial Management, School of Engineering / Laboratory of Engineering for Environmental Sustainability, University of Seville"", ""Management Department, Paris School of Business""]",2026-05-22 07:30:15,2026-05-23 03:40:12
2292,Multi-stage stochastic programming for dynamic nurse scheduling and bed allocation with buffer wards,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2641675,https://doi.org/10.1080/01605682.2026.2641675,https://doi.org/10.1080/01605682.2026.2641675,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2641675,Feifei Yang,"[""Xiaoshuai Peng""]","[{""name"": ""Feifei Yang"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""College of Economics and Management, Beijing University of Technology""]}, {""name"": ""Chengliang Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""College of Economics and Management, Beijing University of Technology""]}, {""name"": ""Xiaoshuai Peng"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Management, Lanzhou University""]}]","[""College of Economics and Management, Beijing University of Technology"", ""School of Management, Lanzhou University""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2255,Optimising retailer-supplier inventory systems with defective returns: a continuous-time Markov chain and neural network-based approach,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2645160,https://doi.org/10.1080/01605682.2026.2645160,https://doi.org/10.1080/01605682.2026.2645160,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2645160,Hanieh Karami,"[""Fariborz Jolai"", ""Amir Aghsami""]","[{""name"": ""Hanieh Karami"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Department of Industrial Engineering, Alborz campus, University of Tehran""]}, {""name"": ""Hanieh Azimi Khorasani"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Industrial Engineering, Alborz campus, University of Tehran""]}, {""name"": ""Fariborz Jolai"", ""orcid"": ""https://orcid.org/0000-0003-0824-8513"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Industrial Engineering, Alborz campus, University of Tehran"", ""School of Industrial Engineering, College of Engineering, University of Tehran""]}, {""name"": ""Mobina Mousapour Mamoudan"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Industrial Engineering, College of Engineering, University of Tehran""]}, {""name"": ""Babek Erdebilli"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Industrial Engineering, Ankara Yıldırım Beyazıt University""]}, {""name"": ""Amir Aghsami"", ""orcid"": ""https://orcid.org/0000-0003-0175-2979"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Department of Industrial Engineering, Ankara Yıldırım Beyazıt University""]}]","[""Department of Industrial Engineering, Alborz campus, University of Tehran"", ""School of Industrial Engineering, College of Engineering, University of Tehran"", ""Department of Industrial Engineering, Ankara Yıldırım Beyazıt University""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2264,"Packaging redesign as a strategic tool for CO
                    <sub>2</sub>
                    emissions reduction: a sustainability-oriented algorithmic approach",JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2658073,https://doi.org/10.1080/01605682.2026.2658073,https://doi.org/10.1080/01605682.2026.2658073,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2658073,Elias D. Georgakoudis,"[""Elias D. Georgakoudis""]","[{""name"": ""Elias D. Georgakoudis"", ""orcid"": ""https://orcid.org/0000-0003-0818-0563"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""International Hellenic University""]}, {""name"": ""Georgia G. Pechlivanidou"", ""orcid"": ""https://orcid.org/0000-0002-5930-870X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Hellenic Ministry of Education""]}]","[""International Hellenic University"", ""Hellenic Ministry of Education""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2258,Peel pack planning: a comparison of decomposition approaches,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2663942,https://doi.org/10.1080/01605682.2026.2663942,https://doi.org/10.1080/01605682.2026.2663942,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2663942,Yixuan Wang,"[""Yixuan Wang""]","[{""name"": ""Yixuan Wang"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Emory University""]}, {""name"": ""Satyaveer S. Chauhan"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Concordia University""]}]","[""Emory University"", ""Concordia University""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2278,Product-sharing market entry strategy for a socially responsible firm,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2628228,https://doi.org/10.1080/01605682.2026.2628228,https://doi.org/10.1080/01605682.2026.2628228,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2628228,Donglong Liao,"[""Kangzhou Wang""]","[{""name"": ""Donglong Liao"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""School of Management, Lanzhou University""]}, {""name"": ""Kangzhou Wang"", ""orcid"": ""https://orcid.org/0000-0003-2275-3743"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""School of Management, Lanzhou University""]}]","[""School of Management, Lanzhou University""]",2026-05-23 03:40:12,2026-05-23 03:40:12
2269,Project scheduling problem integrated with resilient material procurement: a two-stage stochastic optimization approach,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,A2,相关高水平论文锚点,2026,10.1080/01605682.2026.2649385,https://doi.org/10.1080/01605682.2026.2649385,https://doi.org/10.1080/01605682.2026.2649385,"openalex,crossref",https://doi.org/10.1080/01605682.2026.2649385,Tara Hamlehvar,"[""Adel Aazami""]","[{""name"": ""Tara Hamlehvar"", ""orcid"": ""https://orcid.org/0009-0005-5410-2584"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Auburn University""]}, {""name"": ""Adel Aazami"", ""orcid"": ""https://orcid.org/0000-0003-2031-2602"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Vienna University of Economics and Business""]}, {""name"": ""Omid Kebriyaii"", ""orcid"": ""https://orcid.org/0000-0002-4988-9600"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""Iran University of Science and Technology (IUST)""]}, {""name"": ""Ali Heidari"", ""orcid"": ""https://orcid.org/0000-0001-8714-125X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": [""University of Tehran""]}]","[""Auburn University"", ""Vienna University of Economics and Business"", ""Iran University of Science and Technology (IUST)"", ""University of Tehran""]",2026-05-23 03:40:12,2026-05-23 03:40:12
